epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
371,8707.53,0.75534,0.43566,0.9121,0.9322,0.8804,0.92275,0.70242,0.72533,0.38635,0.91338,0.003895,0.003895,0.003895
372,8731.04,0.77349,0.44718,0.91642,0.92082,0.88839,0.92283,0.70519,0.72703,0.38636,0.91459,0.0038785,0.0038785,0.0038785
373,8754.21,0.7529,0.44359,0.91497,0.91831,0.8942,0.92372,0.70072,0.73091,0.38919,0.91587,0.003862,0.003862,0.003862
374,8777.91,0.76067,0.45354,0.91049,0.92613,0.8818,0.9241,0.70313,0.72459,0.38653,0.91518,0.0038455,0.0038455,0.0038455
375,8801.23,0.75643,0.4401,0.90926,0.93839,0.86494,0.92237,0.70066,0.72585,0.38446,0.91662,0.003829,0.003829,0.003829
376,8824.46,0.77605,0.44774,0.92398,0.9312,0.86894,0.92035,0.69767,0.72763,0.38328,0.91566,0.0038125,0.0038125,0.0038125
377,8848.05,0.77599,0.45201,0.91606,0.90992,0.88909,0.92156,0.70295,0.72813,0.3874,0.91346,0.003796,0.003796,0.003796
378,8871.53,0.75204,0.44763,0.90783,0.90263,0.88987,0.9194,0.70194,0.72522,0.38869,0.91302,0.0037795,0.0037795,0.0037795
379,8895.49,0.78689,0.45323,0.92183,0.90701,0.89904,0.92066,0.70635,0.72391,0.38749,0.91229,0.003763,0.003763,0.003763
380,8919.13,0.75205,0.44781,0.91213,0.92665,0.86929,0.92084,0.70547,0.72391,0.38458,0.91337,0.0037465,0.0037465,0.0037465
381,8942.48,0.77075,0.43922,0.91274,0.92286,0.87386,0.9242,0.70248,0.72486,0.38411,0.91393,0.00373,0.00373,0.00373
382,8966,0.72665,0.42681,0.89721,0.92557,0.87339,0.92477,0.70552,0.7261,0.38565,0.91318,0.0037135,0.0037135,0.0037135
383,8989.44,0.77358,0.45743,0.91937,0.92198,0.88036,0.92625,0.7017,0.7287,0.38709,0.91197,0.003697,0.003697,0.003697
384,9012.63,0.77491,0.45037,0.9124,0.92367,0.87655,0.92635,0.70402,0.72585,0.38523,0.91233,0.0036805,0.0036805,0.0036805
385,9036.02,0.76978,0.44891,0.91259,0.92118,0.87613,0.92571,0.70598,0.72421,0.38059,0.91239,0.003664,0.003664,0.003664
386,9059.26,0.7682,0.44126,0.91059,0.92008,0.88347,0.926,0.70887,0.72612,0.38228,0.91375,0.0036475,0.0036475,0.0036475
387,9082.62,0.76702,0.43941,0.91219,0.92739,0.88043,0.92468,0.70693,0.72341,0.38406,0.91361,0.003631,0.003631,0.003631
388,9105.97,0.75946,0.44145,0.91811,0.9248,0.8825,0.92521,0.70524,0.72427,0.38356,0.91058,0.0036145,0.0036145,0.0036145
389,9129.41,0.77493,0.44917,0.91596,0.93037,0.87841,0.92387,0.70363,0.71933,0.38317,0.90835,0.003598,0.003598,0.003598
390,9152.77,0.7518,0.45011,0.90965,0.91771,0.89001,0.92439,0.70296,0.71846,0.3855,0.90821,0.0035815,0.0035815,0.0035815
391,9176.23,0.75594,0.44608,0.90931,0.91679,0.89258,0.92464,0.70445,0.72068,0.38678,0.90902,0.003565,0.003565,0.003565
392,9199.91,0.73908,0.43179,0.90453,0.91989,0.89169,0.92463,0.69988,0.72011,0.38424,0.91158,0.0035485,0.0035485,0.0035485
393,9223.32,0.75246,0.45355,0.91051,0.91882,0.89227,0.92628,0.69955,0.71971,0.38266,0.91215,0.003532,0.003532,0.003532
394,9247.34,0.7763,0.45735,0.91371,0.92739,0.88231,0.92644,0.69947,0.71729,0.38287,0.91132,0.0035155,0.0035155,0.0035155
395,9270.66,0.74675,0.43583,0.89806,0.91857,0.89232,0.92564,0.70322,0.71958,0.38173,0.91194,0.003499,0.003499,0.003499
396,9293.95,0.75102,0.43886,0.9006,0.92073,0.88657,0.92403,0.70457,0.72057,0.38489,0.91227,0.0034825,0.0034825,0.0034825
397,9317.01,0.76584,0.43733,0.91477,0.92763,0.87701,0.92427,0.7064,0.72209,0.38395,0.91249,0.003466,0.003466,0.003466
398,9340.4,0.74699,0.43601,0.90672,0.92964,0.87926,0.92598,0.70871,0.71992,0.38425,0.91076,0.0034495,0.0034495,0.0034495
399,9363.96,0.78188,0.45226,0.91796,0.91603,0.88695,0.92658,0.70649,0.71999,0.38716,0.91208,0.003433,0.003433,0.003433
400,9388.09,0.75912,0.43951,0.90878,0.92552,0.88122,0.92355,0.70382,0.72006,0.38613,0.91247,0.0034165,0.0034165,0.0034165
401,9411.52,0.74699,0.44159,0.91348,0.93054,0.87566,0.92404,0.70498,0.71893,0.38438,0.91114,0.0034,0.0034,0.0034
402,9435.04,0.74752,0.43211,0.90161,0.92442,0.87394,0.92326,0.70451,0.71868,0.38498,0.91109,0.0033835,0.0033835,0.0033835
403,9458.4,0.75511,0.43899,0.9037,0.92989,0.87398,0.92594,0.706,0.71699,0.38217,0.91056,0.003367,0.003367,0.003367
404,9481.54,0.74778,0.44204,0.89593,0.93235,0.88273,0.92749,0.711,0.71775,0.38222,0.90935,0.0033505,0.0033505,0.0033505
405,9505.02,0.776,0.44714,0.9104,0.93211,0.87929,0.92823,0.71326,0.71837,0.38063,0.91062,0.003334,0.003334,0.003334
406,9528.34,0.75814,0.43571,0.90138,0.93532,0.87705,0.92784,0.71028,0.72022,0.37844,0.91009,0.0033175,0.0033175,0.0033175
407,9551.95,0.76762,0.44454,0.90377,0.931,0.88011,0.9274,0.71104,0.72239,0.38089,0.91116,0.003301,0.003301,0.003301
408,9575.06,0.73413,0.43814,0.90605,0.9246,0.88227,0.92527,0.70812,0.72376,0.38067,0.91249,0.0032845,0.0032845,0.0032845
409,9598.25,0.71998,0.42385,0.90279,0.91677,0.88108,0.92611,0.70617,0.72338,0.38085,0.91118,0.003268,0.003268,0.003268
410,9621.66,0.75732,0.43963,0.9116,0.91616,0.89136,0.92618,0.70897,0.72096,0.37865,0.91026,0.0032515,0.0032515,0.0032515
411,9644.96,0.73674,0.43845,0.90728,0.92042,0.89371,0.92612,0.7077,0.71973,0.37813,0.91027,0.003235,0.003235,0.003235
412,9668.26,0.7663,0.44468,0.91648,0.9276,0.88671,0.92667,0.71032,0.71821,0.37828,0.91102,0.0032185,0.0032185,0.0032185
413,9691.67,0.73678,0.43683,0.90917,0.92721,0.88964,0.92691,0.71156,0.71656,0.37789,0.91106,0.003202,0.003202,0.003202
414,9715.12,0.74834,0.43429,0.91568,0.92498,0.88487,0.92672,0.71233,0.71477,0.37973,0.91066,0.0031855,0.0031855,0.0031855
415,9739.11,0.75712,0.44798,0.90509,0.9163,0.88773,0.92552,0.70961,0.71282,0.3792,0.90988,0.003169,0.003169,0.003169
416,9762.3,0.74959,0.43401,0.90306,0.93373,0.87614,0.92632,0.70909,0.71306,0.37726,0.90864,0.0031525,0.0031525,0.0031525
417,9785.61,0.7679,0.43472,0.90848,0.92431,0.88221,0.92694,0.70836,0.71558,0.37567,0.90935,0.003136,0.003136,0.003136
418,9809.01,0.76425,0.4466,0.90042,0.92034,0.88666,0.9275,0.71254,0.71542,0.37832,0.90876,0.0031195,0.0031195,0.0031195
419,9832.21,0.74848,0.43743,0.90715,0.92984,0.87929,0.92645,0.70871,0.71828,0.3785,0.90929,0.003103,0.003103,0.003103
420,9855.69,0.7364,0.43445,0.90532,0.91015,0.89298,0.9263,0.7094,0.71829,0.38048,0.90963,0.0030865,0.0030865,0.0030865
421,9879.09,0.74709,0.43958,0.90372,0.91133,0.89395,0.92742,0.70577,0.716,0.38104,0.90919,0.00307,0.00307,0.00307
422,9903.18,0.76382,0.44346,0.90821,0.9157,0.89127,0.92734,0.70843,0.71456,0.38167,0.90926,0.0030535,0.0030535,0.0030535
423,9926.59,0.7409,0.43673,0.91036,0.90984,0.89615,0.92652,0.71167,0.71353,0.38141,0.90832,0.003037,0.003037,0.003037
424,9949.99,0.73695,0.42686,0.90356,0.90508,0.8993,0.92464,0.70943,0.71317,0.38122,0.90885,0.0030205,0.0030205,0.0030205
425,9973.37,0.76137,0.43232,0.90361,0.91858,0.89063,0.92534,0.70956,0.71237,0.37895,0.9089,0.003004,0.003004,0.003004
426,9996.77,0.73026,0.43907,0.9108,0.9248,0.88812,0.92669,0.71181,0.71156,0.37799,0.90895,0.0029875,0.0029875,0.0029875
427,10020.5,0.73654,0.43192,0.90034,0.91944,0.89133,0.92837,0.71174,0.71148,0.37671,0.90962,0.002971,0.002971,0.002971
428,10043.7,0.74866,0.43427,0.89905,0.92073,0.88612,0.92904,0.71246,0.71386,0.37788,0.91002,0.0029545,0.0029545,0.0029545
429,10067,0.74052,0.44321,0.90519,0.91746,0.89423,0.92972,0.71063,0.71313,0.37627,0.90889,0.002938,0.002938,0.002938
430,10090.7,0.74328,0.43337,0.90752,0.92396,0.89232,0.93029,0.71164,0.71247,0.3765,0.90803,0.0029215,0.0029215,0.0029215
431,10114.2,0.75186,0.43285,0.90525,0.92568,0.88476,0.92836,0.71048,0.71276,0.37652,0.90802,0.002905,0.002905,0.002905
432,10137.5,0.72128,0.41796,0.90163,0.92525,0.88709,0.92903,0.71223,0.71104,0.37588,0.90781,0.0028885,0.0028885,0.0028885
433,10160.9,0.75526,0.43581,0.90217,0.93949,0.87021,0.92766,0.70933,0.71197,0.37608,0.90792,0.002872,0.002872,0.002872
434,10184.3,0.74046,0.42854,0.90253,0.93428,0.87568,0.92674,0.70726,0.71669,0.37726,0.90859,0.0028555,0.0028555,0.0028555
435,10207.8,0.76412,0.44141,0.91125,0.93712,0.8704,0.92677,0.70903,0.71468,0.37816,0.90822,0.002839,0.002839,0.002839
436,10231.3,0.73469,0.42338,0.90037,0.90112,0.90469,0.92732,0.7087,0.71691,0.37846,0.90852,0.0028225,0.0028225,0.0028225
437,10255.5,0.74816,0.43715,0.90847,0.91203,0.89091,0.92782,0.71098,0.71621,0.37648,0.90891,0.002806,0.002806,0.002806
438,10278.8,0.73411,0.42868,0.91423,0.90972,0.89109,0.92569,0.71076,0.712,0.38008,0.9083,0.0027895,0.0027895,0.0027895
439,10302.4,0.75679,0.4373,0.90829,0.92305,0.87775,0.92496,0.71102,0.71117,0.38038,0.9077,0.002773,0.002773,0.002773
440,10325.9,0.73183,0.43189,0.89987,0.91849,0.88257,0.92508,0.71014,0.71233,0.38194,0.90742,0.0027565,0.0027565,0.0027565
441,10349.2,0.73642,0.42841,0.90876,0.92098,0.87867,0.92567,0.71263,0.7105,0.38098,0.90635,0.00274,0.00274,0.00274
442,10372.8,0.75143,0.43532,0.90915,0.91827,0.87973,0.9255,0.71059,0.71173,0.38024,0.90669,0.0027235,0.0027235,0.0027235
443,10396.2,0.7315,0.42456,0.89699,0.91722,0.88319,0.92749,0.71135,0.71218,0.3794,0.90692,0.002707,0.002707,0.002707
444,10419.8,0.71434,0.41713,0.89899,0.92017,0.88503,0.92763,0.71358,0.71222,0.37972,0.90734,0.0026905,0.0026905,0.0026905
445,10443,0.72167,0.42042,0.90463,0.91769,0.8862,0.92641,0.71277,0.71162,0.37999,0.90785,0.002674,0.002674,0.002674
446,10466.5,0.71657,0.4234,0.90102,0.91254,0.88492,0.92539,0.71067,0.71177,0.37747,0.90872,0.0026575,0.0026575,0.0026575
447,10490.3,0.72927,0.4257,0.89765,0.91395,0.88933,0.92461,0.711,0.71306,0.37616,0.90914,0.002641,0.002641,0.002641
448,10513.5,0.73499,0.42212,0.9146,0.92073,0.88155,0.92386,0.70773,0.71415,0.37659,0.90925,0.0026245,0.0026245,0.0026245
449,10536.8,0.75134,0.42808,0.90927,0.91877,0.88108,0.92284,0.70935,0.71619,0.37742,0.90951,0.002608,0.002608,0.002608
450,10560.3,0.72798,0.42215,0.89754,0.9226,0.87827,0.92326,0.70878,0.71555,0.37628,0.90975,0.0025915,0.0025915,0.0025915
451,10583.6,0.70972,0.42029,0.89644,0.93558,0.87335,0.92486,0.70982,0.71432,0.37562,0.90848,0.002575,0.002575,0.002575
452,10607.9,0.71806,0.42183,0.89418,0.93058,0.87191,0.9243,0.70935,0.71539,0.37578,0.90752,0.0025585,0.0025585,0.0025585
453,10631.3,0.73633,0.4269,0.89749,0.93862,0.8665,0.92476,0.70912,0.71547,0.37539,0.9075,0.002542,0.002542,0.002542
454,10654.8,0.72917,0.429,0.90524,0.94015,0.86544,0.92508,0.70994,0.71614,0.37728,0.90753,0.0025255,0.0025255,0.0025255
455,10678.3,0.74926,0.43135,0.9117,0.93738,0.86547,0.92398,0.70704,0.7173,0.37993,0.90704,0.002509,0.002509,0.002509
456,10701.7,0.74949,0.42812,0.91204,0.93688,0.866,0.92358,0.70869,0.71497,0.37736,0.90674,0.0024925,0.0024925,0.0024925
457,10725.2,0.72989,0.42962,0.8979,0.93754,0.86518,0.92335,0.70731,0.71567,0.37937,0.90781,0.002476,0.002476,0.002476
458,10748.9,0.7367,0.42565,0.90473,0.92848,0.86986,0.92426,0.7082,0.71622,0.3799,0.90802,0.0024595,0.0024595,0.0024595
459,10772.3,0.74995,0.43278,0.90573,0.93505,0.86705,0.92569,0.7107,0.71547,0.38001,0.90688,0.002443,0.002443,0.002443
460,10795.8,0.72122,0.41851,0.89743,0.9404,0.86666,0.92801,0.7112,0.715,0.37694,0.90638,0.0024265,0.0024265,0.0024265
461,10819.9,0.71892,0.42149,0.89597,0.93709,0.8699,0.92821,0.71079,0.71428,0.37404,0.90616,0.00241,0.00241,0.00241
462,10843.1,0.73163,0.42489,0.90175,0.94256,0.86537,0.92825,0.71101,0.71323,0.37408,0.90625,0.0023935,0.0023935,0.0023935
463,10866.5,0.72026,0.42068,0.89757,0.94259,0.86303,0.9274,0.71094,0.71203,0.3757,0.90576,0.002377,0.002377,0.002377
464,10889.9,0.75119,0.43168,0.91199,0.91621,0.88489,0.92646,0.71056,0.71118,0.37493,0.90508,0.0023605,0.0023605,0.0023605
465,10913.4,0.69143,0.41249,0.88596,0.93148,0.86841,0.92512,0.7101,0.70981,0.37774,0.90446,0.002344,0.002344,0.002344
466,10936.8,0.71311,0.4188,0.90233,0.93497,0.86624,0.92602,0.7116,0.70983,0.37803,0.90495,0.0023275,0.0023275,0.0023275
467,10960.4,0.7172,0.41647,0.90636,0.93752,0.86763,0.92617,0.71332,0.71046,0.37547,0.9058,0.002311,0.002311,0.002311
468,10984.4,0.73712,0.42309,0.91427,0.93904,0.8678,0.92668,0.7123,0.71017,0.37446,0.90572,0.0022945,0.0022945,0.0022945
469,11007.6,0.71592,0.42392,0.90045,0.9312,0.87582,0.9269,0.71251,0.70949,0.37341,0.90597,0.002278,0.002278,0.002278
470,11031.1,0.71972,0.41569,0.90464,0.93194,0.87514,0.92684,0.71529,0.70818,0.37323,0.90548,0.0022615,0.0022615,0.0022615
471,11054.5,0.72897,0.42585,0.901,0.92932,0.87741,0.92565,0.71478,0.70936,0.37494,0.90541,0.002245,0.002245,0.002245
472,11078,0.72074,0.41402,0.90029,0.92945,0.87545,0.92539,0.71287,0.70741,0.37276,0.9055,0.0022285,0.0022285,0.0022285
473,11101.4,0.71783,0.41407,0.90023,0.93731,0.86666,0.92599,0.71049,0.70649,0.37425,0.90567,0.002212,0.002212,0.002212
474,11125,0.69101,0.404,0.89136,0.93858,0.86706,0.92546,0.71014,0.70631,0.37442,0.90613,0.0021955,0.0021955,0.0021955
475,11148.3,0.70672,0.41749,0.90226,0.93543,0.86673,0.92506,0.71187,0.70584,0.3744,0.90658,0.002179,0.002179,0.002179
476,11172.3,0.73884,0.42456,0.90517,0.93612,0.86824,0.92518,0.71022,0.70675,0.37376,0.90681,0.0021625,0.0021625,0.0021625
477,11195.5,0.70983,0.41404,0.89756,0.93361,0.87164,0.92469,0.71086,0.70653,0.37721,0.90634,0.002146,0.002146,0.002146
478,11219.1,0.7496,0.42827,0.90343,0.93188,0.8744,0.92514,0.71205,0.70608,0.37546,0.90615,0.0021295,0.0021295,0.0021295
479,11242.6,0.70044,0.401,0.8961,0.93057,0.87837,0.92583,0.71098,0.7074,0.3748,0.90603,0.002113,0.002113,0.002113
480,11266.1,0.71441,0.42463,0.89547,0.93167,0.87604,0.92632,0.71056,0.70867,0.37383,0.90637,0.0020965,0.0020965,0.0020965
481,11289.5,0.70466,0.40734,0.88963,0.92389,0.88426,0.92516,0.71093,0.70796,0.37394,0.90612,0.00208,0.00208,0.00208
482,11313.4,0.68411,0.40686,0.88589,0.92568,0.87884,0.92542,0.71204,0.70829,0.37426,0.90616,0.0020635,0.0020635,0.0020635
483,11336.7,0.7194,0.42024,0.90454,0.92026,0.88548,0.92499,0.71067,0.70847,0.3761,0.90582,0.002047,0.002047,0.002047
484,11360.1,0.72995,0.42285,0.90144,0.9333,0.86763,0.92441,0.71003,0.70859,0.37614,0.90652,0.0020305,0.0020305,0.0020305
485,11383.6,0.7115,0.41263,0.89659,0.9135,0.88538,0.92467,0.70969,0.70884,0.37775,0.90741,0.002014,0.002014,0.002014
486,11406.9,0.71333,0.42125,0.89936,0.91922,0.88036,0.92458,0.71094,0.70963,0.37803,0.90802,0.0019975,0.0019975,0.0019975
487,11430.5,0.74046,0.43085,0.9057,0.91483,0.88212,0.92509,0.71183,0.70914,0.37891,0.90793,0.001981,0.001981,0.001981
488,11453.7,0.73031,0.42174,0.89512,0.9163,0.88559,0.92605,0.71111,0.71031,0.37845,0.90792,0.0019645,0.0019645,0.0019645
489,11477.3,0.70932,0.41266,0.90128,0.91428,0.88895,0.9266,0.71279,0.71077,0.37802,0.90791,0.001948,0.001948,0.001948
490,11501,0.73274,0.41933,0.89805,0.91455,0.88979,0.92654,0.70934,0.71074,0.37661,0.90737,0.0019315,0.0019315,0.0019315
491,11525.7,0.73081,0.41643,0.89787,0.91152,0.89075,0.92642,0.71092,0.71044,0.3767,0.90736,0.001915,0.001915,0.001915
492,11549,0.72534,0.42053,0.90764,0.92072,0.88297,0.92618,0.7108,0.70995,0.37584,0.90753,0.0018985,0.0018985,0.0018985
493,11572.3,0.70812,0.40683,0.89269,0.90457,0.89523,0.9258,0.71102,0.70989,0.37684,0.90801,0.001882,0.001882,0.001882
494,11595.5,0.739,0.42396,0.90002,0.90352,0.89862,0.92522,0.70991,0.70917,0.37734,0.90759,0.0018655,0.0018655,0.0018655
495,11618.8,0.72595,0.4177,0.89855,0.90711,0.89741,0.92476,0.70818,0.7091,0.37783,0.90702,0.001849,0.001849,0.001849
496,11642.2,0.71984,0.41582,0.90469,0.90818,0.89212,0.92439,0.709,0.70964,0.37814,0.90705,0.0018325,0.0018325,0.0018325
497,11665.4,0.72458,0.42308,0.91128,0.90407,0.89582,0.92427,0.71053,0.71083,0.37884,0.90664,0.001816,0.001816,0.001816
498,11689.3,0.71438,0.41746,0.90623,0.90463,0.89333,0.92409,0.70962,0.71105,0.38171,0.90642,0.0017995,0.0017995,0.0017995
499,11712.8,0.68526,0.40569,0.89206,0.90372,0.89555,0.92492,0.71083,0.71002,0.37981,0.90605,0.001783,0.001783,0.001783
500,11736.4,0.6981,0.40613,0.89929,0.90482,0.89703,0.92415,0.70897,0.70966,0.3783,0.90646,0.0017665,0.0017665,0.0017665
501,11760.1,0.73554,0.42144,0.90622,0.90191,0.89549,0.92286,0.71004,0.7089,0.37816,0.90647,0.00175,0.00175,0.00175
502,11783.5,0.72786,0.42135,0.91002,0.90063,0.89156,0.92187,0.70924,0.7082,0.37991,0.90632,0.0017335,0.0017335,0.0017335
503,11807.2,0.73663,0.41288,0.9037,0.8991,0.89686,0.92177,0.70853,0.70839,0.37859,0.90592,0.001717,0.001717,0.001717
